,date_of_price,name,distillery,age,vintage,bottled,ABV,ml,numbered,limited_edition,single_cask,ichiros_malt,latest_price
622,2020-11-01,"Karuizawa, Number One Drinks, Balanced Sherry, (Cask 7590)",Karuizawa,12.0,2000.0,2012.0,60.9,700,False,False,False,False,1656
623,2020-10-01,"Karuizawa, Balanced Sherry (Isitan Shinjuku), (Cask 7590)",Karuizawa,12.0,2000.0,2012.0,60.9,200,False,False,False,False,534
624,2019-03-01,"Karuizawa, Bar Show 2016, One of 420 Bottles (Cask 2520)",Karuizawa,17.0,1999.0,2016.0,60.3,700,True,False,False,False,1474
625,2020-02-01,"Karuizawa, Black, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,40.0,720,False,False,False,False,248
626,2019-06-01,"Karuizawa, Brilliant Sherry, (Cask 199)",Karuizawa,12.0,2000.0,2012.0,60.2,700,False,False,False,False,1235
627,2021-05-01,"Karuizawa, Number One Drinks, Carpe Koi Series, (Cask 4021)",Karuizawa,28.0,1984.0,2012.0,64.5,700,False,False,False,False,5990
628,2021-05-01,"Karuizawa, Number One Drinks, Carpe Koi Series, (Cask 8497)",Karuizawa,30.0,1982.0,2012.0,46.0,700,False,False,False,False,6118
629,2020-10-01,"Karuizawa, Cask Strength (2nd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.7,700,False,False,False,False,1031
630,2021-04-01,"Karuizawa, Cask Strength (4th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.7,700,False,False,False,False,1464
631,2021-01-01,"Karuizawa, Cask Strength (3rd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,2013.0,61.7,700,False,False,False,False,1161
632,2020-12-01,"Karuizawa, Cask Strength (28th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.1,700,False,False,False,False,1579
633,2020-10-01,"Karuizawa, Cask Strength (1st Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,2013.0,61.7,700,False,False,False,False,1077
634,2019-12-01,"Karuizawa, Cask Strength (27th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.4,700,False,False,False,False,1730
635,2019-10-01,"Karuizawa, Wealth Solutions, Cherry Tree Red , b'Wooden Box'",Karuizawa,,,,48.0,700,False,False,False,False,3775
636,2019-10-01,"Karuizawa, Wealth Solutions, Cherry Tree White , b'Wooden Box'",Karuizawa,,,,46.0,700,False,False,False,False,3775
637,2019-04-01,"Karuizawa, Cities of Japan (Tokyo) , b'Wooden Box'",Karuizawa,35.0,1981.0,2016.0,59.1,700,False,False,False,False,14024
638,2021-05-01,"Karuizawa, Number One Drinks, Cockatil Series , b'Strong Box'",Karuizawa,28.0,1984.0,2012.0,59.3,700,False,False,False,False,5735
639,2018-03-01,"Karuizawa, Colours of the Four Seasons (2nd Release), One of 185 Bottles (Cask 5173)",Karuizawa,12.0,2000.0,2012.0,64.8,700,True,False,False,False,872
640,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6123)",Karuizawa,14.0,1990.0,2004.0,59.4,700,False,False,False,False,1069
641,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2321)",Karuizawa,18.0,1990.0,2008.0,58.0,250,False,False,False,False,480
642,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7637)",Karuizawa,17.0,1991.0,2008.0,62.2,250,False,False,False,False,467
643,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 3432)",Karuizawa,16.0,1992.0,2008.0,59.8,250,False,False,False,False,597
644,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 272)",Karuizawa,14.0,1993.0,2007.0,62.7,700,False,False,False,False,1200
645,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2886)",Karuizawa,15.0,1993.0,2008.0,60.1,250,False,False,False,False,428
646,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7724)",Karuizawa,17.0,1993.0,2010.0,61.3,250,False,False,False,False,467
647,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 372)",Karuizawa,14.0,1994.0,2008.0,62.4,250,False,False,False,False,467
648,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6032)",Karuizawa,13.0,1995.0,2008.0,61.7,250,False,False,False,False,467
649,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 3647)",Karuizawa,12.0,1996.0,2008.0,61.2,250,False,False,False,False,545
650,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7875)",Karuizawa,11.0,1997.0,2008.0,63.0,250,False,False,False,False,480
651,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 867)",Karuizawa,11.0,1999.0,2010.0,61.4,700,False,False,False,False,1070
652,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 7724)",Karuizawa,17.0,1993.0,2010.0,61.3,700,False,False,False,False,4367
653,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6470)",Karuizawa,10.0,2000.0,2010.0,64.5,250,False,False,False,False,467
654,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 8667)",Karuizawa,19.0,1983.0,2002.0,61.0,700,False,False,False,False,2011
655,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7979)",Karuizawa,25.0,1983.0,2008.0,58.1,250,False,False,False,False,694
656,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6955)",Karuizawa,40.0,1968.0,2008.0,60.3,700,False,False,False,False,7655
657,2021-01-01,"Karuizawa, Distillery Exclusive, (Cask 680)",Karuizawa,15.0,1990.0,2006.0,58.5,700,False,False,False,False,4068
658,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 7715)",Karuizawa,20.0,1989.0,2009.0,57.1,700,False,False,False,False,4003
659,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 8354)",Karuizawa,18.0,1984.0,2002.0,58.7,700,False,False,False,False,2076
660,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 2321)",Karuizawa,19.0,1990.0,2009.0,58.0,700,False,False,False,False,4003
661,2019-12-01,"Karuizawa, Distillery Exclusive, (Cask 4124)",Karuizawa,31.0,1975.0,2006.0,63.0,700,False,False,False,False,8695
662,2018-12-01,"Karuizawa, Distillery Exclusive, (Cask 7752)",Karuizawa,31.0,1979.0,2010.0,59.5,250,False,False,False,False,5312
663,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7980)",Karuizawa,24.0,1984.0,2008.0,59.8,250,False,False,False,False,915
664,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6177)",Karuizawa,31.0,1970.0,2001.0,64.3,700,False,False,False,False,4152
665,2017-08-01,"Karuizawa, Distillery Exclusive, (Cask 8185)",Karuizawa,25.0,1980.0,2005.0,58.7,250,False,False,False,False,531
666,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 7637)",Karuizawa,18.0,1991.0,2009.0,62.2,700,False,False,False,False,4367
667,2018-12-01,"Karuizawa, Distillery Exclusive, (Cask 6206)",Karuizawa,22.0,1986.0,2008.0,56.3,250,False,False,False,False,871
668,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 343)",Karuizawa,16.0,1985.0,2001.0,59.0,700,False,False,False,False,1946
669,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6885)",Karuizawa,17.0,1985.0,2002.0,60.1,700,False,False,False,False,2044
670,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 3272)",Karuizawa,17.0,1992.0,2009.0,62.5,700,False,False,False,False,4246
671,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 343)",Karuizawa,23.0,1985.0,2008.0,59.5,250,False,False,False,False,545
672,2019-08-01,"Karuizawa, Distillery Exclusive, (Cask 7615)",Karuizawa,20.0,1988.0,2008.0,59.3,250,False,False,False,False,841
673,2020-10-01,"Karuizawa, Distillery Exclusive, (Cask 2034)",Karuizawa,14.0,1995.0,2010.0,64.7,700,False,False,False,False,4003
674,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7507)",Karuizawa,16.0,1986.0,2002.0,59.9,700,False,False,False,False,2011
675,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 6030)",Karuizawa,14.0,1987.0,2001.0,58.5,700,False,False,False,False,1622
676,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2114)",Karuizawa,15.0,1987.0,2002.0,60.2,700,False,False,False,False,2141
677,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2253/)",Karuizawa,21.0,1987.0,2008.0,58.7,250,False,False,False,False,610
678,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2409)",Karuizawa,21.0,1981.0,2002.0,58.6,700,False,False,False,False,2855
679,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2294)",Karuizawa,13.0,1989.0,2002.0,59.9,700,False,False,False,False,1752
680,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 348)",Karuizawa,29.0,1981.0,2010.0,57.9,250,False,False,False,False,659
681,2018-12-01,"Karuizawa, Distillery Exclusive, (Cask 3273)",Karuizawa,16.0,1992.0,2008.0,59.8,250,False,False,False,False,424
682,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 7715)",Karuizawa,19.0,1989.0,2008.0,57.1,250,False,False,False,False,516
683,2017-04-01,"Karuizawa, Distillery Exclusive, (Cask 2510)",Karuizawa,20.0,1982.0,2002.0,58.2,700,False,False,False,False,2725
684,2021-04-01,"Karuizawa, Fire Dragon, One of 378 Bottles (Cask 6370)",Karuizawa,30.0,1981.0,2011.0,53.8,700,True,False,False,False,6365
685,2017-04-01,"Karuizawa, First Vatting, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,50.5,200,False,False,False,False,285
686,2020-01-01,"Karuizawa, Five Decades , b'Wooden Box'",Karuizawa,,,2015.0,61.0,700,False,False,False,False,10360
687,2017-09-01,"Karuizawa, Four Decades Ghost Series 5, One of 24 Bottles",Karuizawa,,,2014.0,61.8,700,True,False,False,False,12600
688,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (10th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.9,700,False,False,False,False,1912
689,2021-02-01,"Karuizawa, Fugaku Sanjurokkei (6th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.7,700,False,False,False,False,1892
690,2021-05-01,"Karuizawa, Fugaku Sanjurokkei (33rd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.4,700,False,False,False,False,1593
691,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (8th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.2,700,False,False,False,False,1849
692,2021-05-01,"Karuizawa, Fugaku Sanjurokkei (34th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.4,700,False,False,False,False,1678
693,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (11th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.5,700,False,False,False,False,1911
694,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (7th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.2,700,False,False,False,False,1602
695,2019-10-01,"Karuizawa, Fugaku Sanjurokkei (19th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.2,700,False,False,False,False,1510
696,2020-12-01,"Karuizawa, Fugaku Sanjurokkei (26th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.7,700,False,False,False,False,1822
697,2019-10-01,"Karuizawa, Fugaku Sanjurokkei (22nd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1573
698,2019-11-01,"Karuizawa, Fugaku Sanjurokkei (13th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1510
699,2021-05-01,"Karuizawa, Fugaku Sanjurokkei (30th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.2,700,False,False,False,False,2039
700,2020-06-01,"Karuizawa, Fugaku Sanjurokkei (25th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1407
701,2021-03-01,"Karuizawa, Fugaku Sanjurokkei (3rd Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.5,700,False,False,False,False,2242
702,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (9th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,2034
703,2020-06-01,"Karuizawa, Fugaku Sanjurokkei (26th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.7,700,False,False,False,False,1407
704,2020-06-01,"Karuizawa, Fugaku Sanjurokkei (25th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1468
705,2020-01-01,"Karuizawa, Fugaku Sanjurokkei (21st Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.0,700,False,False,False,False,1425
706,2021-04-01,"Karuizawa, Fugaku Sanjurokkei (35th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.4,700,False,False,False,False,1616
707,2020-01-01,"Karuizawa, Fugaku Sanjurokkei (22nd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1425
708,2019-08-01,"Karuizawa, Fugaku Sanjurokkei (16th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,61.0,700,False,False,False,False,1322
709,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (10th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.9,700,False,False,False,False,1912
710,2020-05-01,"Karuizawa, Fugaku Sanjurokkei (24th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.7,700,False,False,False,False,1487
711,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (8th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.2,700,False,False,False,False,1849
712,2021-02-01,"Karuizawa, Fugaku Sanjurokkei (6th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.7,700,False,False,False,False,1892
713,2021-01-01,"Karuizawa, Fugaku Sanjurokkei (11th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.5,700,False,False,False,False,1911
714,2020-05-01,"Karuizawa, Fugaku Sanjurokkei (23rd Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.9,700,False,False,False,False,1612
715,2020-09-01,"Karuizawa, Fugaku Sanjurokkei (2nd Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,59.5,700,False,False,False,False,2659
716,2019-08-01,"Karuizawa, Fugaku Sanjurokkei (12th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.7,700,False,False,False,False,1261
717,2019-08-01,"Karuizawa, Fugaku Sanjurokkei (8th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.5,700,False,False,False,False,1322
718,2019-08-01,"Karuizawa, Fugaku Sanjurokkei (14th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.5,700,False,False,False,False,1382
719,2019-11-01,"Karuizawa, Fugaku Sanjurokkei (17th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1602
720,2021-04-01,"Karuizawa, Fugaku Sanjurokkei (4th Edition), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.1,700,False,False,False,False,1719
721,2019-08-01,"Karuizawa, Fugaku Sanjurokkei (20th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.1,700,False,False,False,False,1322
722,2021-04-01,"Karuizawa, Fugaku Sanjurokkei (29th Release), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,60.8,700,False,False,False,False,1784
723,2021-01-01,"Karuizawa, Geish, One of 445 Bottles (Cask 2577)",Karuizawa,17.0,2000.0,2017.0,61.0,700,True,False,False,False,3093
724,2020-07-01,"Karuizawa, Number One Drinks, Geisha, One of 350 Bottles (Cask 8606)",Karuizawa,30.0,1983.0,2013.0,55.8,700,True,False,False,False,4621
725,2021-05-01,"Karuizawa, Number One Drinks, Geisha, (Cask 8897)",Karuizawa,29.0,1984.0,2013.0,53.9,700,False,False,False,False,16314
726,2021-05-01,"Karuizawa, Number One Drinks, Geisha, (Cask 5347)",Karuizawa,30.0,1984.0,2014.0,58.2,700,False,False,False,False,18480
727,2018-09-01,"Karuizawa, Number One Drinks, Geisha, One of 460 Bottles (Cask 2233)",Karuizawa,29.0,1983.0,2012.0,59.4,700,True,False,False,False,3109
728,2021-03-01,"Karuizawa, Number One Drinks, Geisha, One of 540 Bottles (Cask 3186)",Karuizawa,28.0,1984.0,2012.0,58.0,700,True,False,False,False,6386
729,2021-01-01,"Karuizawa, Geisha, One of 465 Bottles (Cask 6258)",Karuizawa,18.0,1999.0,2017.0,61.2,700,True,False,False,False,2964
730,2021-01-01,"Karuizawa, Geisha, One of 394 Bottles (Cask 671)",Karuizawa,17.0,1999.0,2016.0,61.3,700,True,False,False,False,2706
731,2021-04-01,"Karuizawa, Geisha (Single Cask), One of 312 Bottles (Cask 2332)",Karuizawa,,1999.0,,58.5,700,True,False,True,False,2485
732,2021-04-01,"Karuizawa, Geisha (Single Cask), One of 320 Bottles (Cask 895)",Karuizawa,17.0,1999.0,2016.0,58.6,700,True,False,True,False,2546
733,2021-03-01,"Karuizawa, Geisha , b'Wooden Box'",Karuizawa,35.0,,2018.0,59.1,700,False,False,False,False,14732
734,2021-01-01,"Karuizawa, Geisha, One of 447 Bottles (Cask 512)",Karuizawa,17.0,2000.0,2017.0,59.5,700,True,False,False,False,2835
735,2019-05-01,"Karuizawa, Geisha, One of 440 Bottles (Cask 2042)",Karuizawa,31.0,1981.0,2012.0,56.7,700,True,False,False,False,4551
736,2019-07-01,"Karuizawa, Geisha, One of 169 Bottles (Cask 3584)",Karuizawa,34.0,1977.0,2011.0,64.1,700,True,False,False,False,6056
737,2021-01-01,"Karuizawa, Geisha, One of 522 Bottles (Cask 7497)",Karuizawa,16.0,2000.0,2016.0,61.4,700,True,False,False,False,2835
738,2020-01-01,"Karuizawa, Geisha, One of 433 Bottles (Cask 6227)",Karuizawa,42.0,1970.0,2012.0,61.9,700,True,False,False,False,9455
739,2020-05-01,"Karuizawa, Geisha (Single Cask), One of 507 Bottles (Cask 125)",Karuizawa,16.0,2000.0,2016.0,61.5,700,True,False,True,False,2356
740,2019-03-01,"Karuizawa, Geisha, One of 554 Bottles (Cask 7818)",Karuizawa,34.0,1976.0,2010.0,63.6,750,True,False,False,False,5575
741,2016-03-01,"Karuizawa, Geisha, One of 554 Bottles (Cask 7818)",Karuizawa,34.0,1976.0,2010.0,63.6,700,True,False,False,False,3664
742,2021-04-01,"Karuizawa, Geisha , b'Wooden Box'",Karuizawa,33.0,,2018.0,54.4,700,False,False,False,False,18459
743,2019-12-01,"Karuizawa, Geisha, One of 467 Bottles (Cask 7267)",Karuizawa,41.0,1971.0,2012.0,62.8,700,True,False,False,False,9604
744,2020-10-01,"Karuizawa, Geisha, One of 392 Bottles (Cask 3626)",Karuizawa,40.0,1974.0,2014.0,64.5,700,True,False,False,False,14073
745,2021-05-01,"Karuizawa, Geisha, One of 85 Bottles (Cask 259)",Karuizawa,25.0,1991.0,2016.0,56.8,700,True,False,False,False,5735
746,2018-05-01,"Karuizawa, Geisha, One of 427 Bottles (Cask 4010)",Karuizawa,35.0,1977.0,2012.0,65.9,700,True,False,False,False,3948
747,2021-02-01,"Karuizawa, Geisha Cask, One of 487 Bottles (Cask 866)",Karuizawa,18.0,1999.0,2017.0,58.6,700,True,False,False,False,1892
748,2018-01-01,"Karuizawa, Geisha Cask, One of 573 Bottles (Cask 6256)",Karuizawa,29.0,1981.0,2010.0,60.5,700,True,False,False,False,3486
749,2019-06-01,"Karuizawa, Geisha Cask, One of 85 Bottles (Cask 4019)",Karuizawa,22.0,1994.0,2016.0,61.2,700,True,False,False,False,2593
750,2019-06-01,"Karuizawa, Geisha Cask, One of 89 Bottles (Cask 7891)",Karuizawa,21.0,1995.0,2016.0,61.6,700,True,False,False,False,3580
751,2019-11-01,"Karuizawa, Number One Drinks, Geisha Label, (Cask 3555)",Karuizawa,31.0,1981.0,2012.0,60.6,700,False,False,False,False,7178
752,2020-07-01,"Karuizawa, Geisha Label, One of 324 Bottles",Karuizawa,18.0,,2017.0,61.4,700,True,False,False,False,2310
753,2020-02-01,"Karuizawa, Geisha Label, One of 486 Bottles (Cask 7402)",Karuizawa,26.0,1990.0,2016.0,60.6,700,True,False,False,False,2614
754,2021-04-01,"Karuizawa, Geisha Label (Sherry Cask), One of 225 Bottles (Cask 2339)",Karuizawa,15.0,2000.0,2015.0,61.1,700,True,False,False,False,2421
755,2021-04-01,"Karuizawa, Geisha Label (Cask Strength), One of 367 Bottles (Cask 7721)",Karuizawa,16.0,2000.0,2016.0,59.0,700,True,False,False,False,2674
756,2020-08-01,"Karuizawa, Geisha Label (Single Cask), One of 589 Bottles (Cask 2656)",Karuizawa,29.0,1983.0,2012.0,57.6,700,True,False,True,False,5192
757,2020-05-01,"Karuizawa, Geisha Label, One of 153 Bottles (Cask 8378)",Karuizawa,35.0,,,55.5,700,True,False,False,False,7440
758,2017-04-01,"Karuizawa, Number One Drinks, Ghost Series, One of 140 Bottles",Karuizawa,17.0,1996.0,2013.0,59.0,700,True,False,False,False,1831
759,2020-12-01,"Karuizawa, Ghost Series, One of 140 Bottles (Cask 3681)",Karuizawa,16.0,1996.0,2013.0,59.5,700,True,False,False,False,7289
760,2018-08-01,"Karuizawa, Ghost Series, One of 22 Bottles (Cask 5022)",Karuizawa,18.0,1995.0,2013.0,61.9,700,True,False,False,False,25162
761,2017-04-01,"Karuizawa, Number One Drinks, Ghost Series 7, One of 282 Bottles (Cask 6432)",Karuizawa,,,2015.0,43.0,700,True,False,False,False,2242
762,2020-06-01,"Karuizawa, Gloria Marine Sense , b'Decanter'",Karuizawa,,,,43.0,600,False,False,False,False,257
763,2019-07-01,"Karuizawa, Gloria Ocean , b'Decanter'",Karuizawa,,,,43.0,720,False,False,False,False,147
764,2018-04-01,"Karuizawa, Gloria Ocean , b'Decanter'",Karuizawa,,,,43.0,760,False,False,False,False,154
765,2020-06-01,"Karuizawa, Gloria Ocean, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,43.0,720,False,False,False,False,330
766,2020-06-01,"Karuizawa, Sanraku Ocean, Gloria Ocean (Special Grade), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,43.0,720,False,False,False,False,239
767,2019-07-01,"Karuizawa, Gloria Ocean Ship Bottle (Silver), b'<p class=""bottle_secondary""/>'",Karuizawa,,,,43.0,760,False,False,False,False,147
768,2021-05-01,"Karuizawa, Gloria Ocean Ship Bottle, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,43.0,760,False,False,False,False,89
769,2020-12-01,"Karuizawa, Gold Ship Bottle, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,43.0,760,False,False,False,False,200
770,2019-11-01,"Karuizawa, Golden Geisha , b'Wooden Box'",Karuizawa,33.0,,,63.4,700,False,False,False,False,12865
771,2021-04-01,"Karuizawa, Speciality Drinks, Golden Samurai, b'<p class=""bottle_secondary""/>'",Karuizawa,35.0,1980.0,2015.0,61.6,700,False,False,False,False,7765
772,2020-09-01,"Karuizawa, Hanshin Tigers Mercian , b'Gift Box'",Karuizawa,,,,40.0,700,False,False,False,False,818
773,2019-05-01,"Karuizawa, Harbour City , b'Gift Box'",Karuizawa,35.0,1980.0,2015.0,60.1,700,False,False,False,False,8849
774,2018-11-01,"Karuizawa, Heaven, b'<p class=""bottle_secondary""/>'",Karuizawa,,,,40.0,660,False,False,False,False,125
